"id","date","symbol","open","high","low","close","volume","amount","adj_close"
35500,2014-06-03,NEPSE,885.0,885.0,885.0,885.0,0.00000,0.00000,
35412,2014-06-02,NEPSE,880.0,880.0,880.0,880.0,0.00000,0.00000,
35331,2014-06-01,NEPSE,869.0,869.0,869.0,869.0,0.00000,0.00000,
35246,2014-05-28,NEPSE,867.0,867.0,867.0,867.0,0.00000,0.00000,
35163,2014-05-27,NEPSE,857.0,857.0,857.0,857.0,0.00000,0.00000,
35083,2014-05-26,NEPSE,861.0,861.0,861.0,861.0,0.00000,0.00000,
34995,2014-05-25,NEPSE,861.0,861.0,861.0,861.0,0.00000,0.00000,
34911,2014-05-22,NEPSE,852.0,852.0,852.0,852.0,0.00000,0.00000,
34827,2014-05-21,NEPSE,848.0,848.0,848.0,848.0,0.00000,0.00000,
34746,2014-05-20,NEPSE,844.0,844.0,844.0,844.0,0.00000,0.00000,
34664,2014-05-19,NEPSE,844.0,844.0,844.0,844.0,0.00000,0.00000,
34585,2014-05-18,NEPSE,850.0,850.0,850.0,850.0,0.00000,0.00000,
34506,2014-05-15,NEPSE,853.0,853.0,853.0,853.0,0.00000,0.00000,
34429,2014-05-13,NEPSE,852.0,852.0,852.0,852.0,0.00000,0.00000,
34349,2014-05-12,NEPSE,853.0,853.0,853.0,853.0,0.00000,0.00000,
34270,2014-05-11,NEPSE,850.0,850.0,850.0,850.0,0.00000,0.00000,
34186,2014-05-08,NEPSE,857.0,857.0,857.0,857.0,0.00000,0.00000,
34105,2014-05-07,NEPSE,866.0,866.0,866.0,866.0,0.00000,0.00000,
34022,2014-05-06,NEPSE,862.0,862.0,862.0,862.0,0.00000,0.00000,
33943,2014-05-05,NEPSE,847.0,847.0,847.0,847.0,0.00000,0.00000,
33865,2014-05-04,NEPSE,831.0,831.0,831.0,831.0,0.00000,0.00000,
33787,2014-04-30,NEPSE,823.0,823.0,823.0,823.0,0.00000,0.00000,
33707,2014-04-29,NEPSE,816.0,816.0,816.0,816.0,0.00000,0.00000,
33625,2014-04-28,NEPSE,814.0,814.0,814.0,814.0,0.00000,0.00000,
33547,2014-04-27,NEPSE,818.0,818.0,818.0,818.0,0.00000,0.00000,
33465,2014-04-23,NEPSE,820.0,820.0,820.0,820.0,0.00000,0.00000,
33383,2014-04-22,NEPSE,815.0,815.0,815.0,815.0,0.00000,0.00000,
33302,2014-04-21,NEPSE,808.0,808.0,808.0,808.0,0.00000,0.00000,
33223,2014-04-20,NEPSE,808.0,808.0,808.0,808.0,0.00000,0.00000,
33157,2014-04-17,NEPSE,811.0,811.0,811.0,811.0,0.00000,0.00000,
33075,2014-04-16,NEPSE,811.0,811.0,811.0,811.0,0.00000,0.00000,
33003,2014-04-15,NEPSE,819.0,819.0,819.0,819.0,0.00000,0.00000,
32925,2014-04-13,NEPSE,818.0,818.0,818.0,818.0,0.00000,0.00000,
32848,2014-04-10,NEPSE,811.0,811.0,811.0,811.0,0.00000,0.00000,
32768,2014-04-09,NEPSE,802.0,802.0,802.0,802.0,0.00000,0.00000,
32688,2014-04-07,NEPSE,796.0,796.0,796.0,796.0,0.00000,0.00000,
32612,2014-04-06,NEPSE,797.0,797.0,797.0,797.0,0.00000,0.00000,
32537,2014-04-03,NEPSE,801.0,801.0,801.0,801.0,0.00000,0.00000,
32457,2014-04-02,NEPSE,803.0,803.0,803.0,803.0,0.00000,0.00000,
32376,2014-04-01,NEPSE,801.0,801.0,801.0,801.0,0.00000,0.00000,
32296,2014-03-31,NEPSE,792.0,792.0,792.0,792.0,0.00000,0.00000,
32225,2014-03-27,NEPSE,783.0,783.0,783.0,783.0,0.00000,0.00000,
32150,2014-03-26,NEPSE,781.0,781.0,781.0,781.0,0.00000,0.00000,
32072,2014-03-25,NEPSE,780.0,780.0,780.0,780.0,0.00000,0.00000,
31995,2014-03-24,NEPSE,783.0,783.0,783.0,783.0,0.00000,0.00000,
31919,2014-03-23,NEPSE,775.0,775.0,775.0,775.0,0.00000,0.00000,
31847,2014-03-20,NEPSE,775.0,775.0,775.0,775.0,0.00000,0.00000,
31774,2014-03-19,NEPSE,765.0,765.0,765.0,765.0,0.00000,0.00000,
31705,2014-03-18,NEPSE,755.0,755.0,755.0,755.0,0.00000,0.00000,
31638,2014-03-17,NEPSE,769.0,769.0,769.0,769.0,0.00000,0.00000,
31563,2014-03-13,NEPSE,783.0,783.0,783.0,783.0,0.00000,0.00000,
31486,2014-03-12,NEPSE,781.0,781.0,781.0,781.0,0.00000,0.00000,
31414,2014-03-11,NEPSE,788.0,788.0,788.0,788.0,0.00000,0.00000,
31345,2014-03-10,NEPSE,794.0,794.0,794.0,794.0,0.00000,0.00000,
31276,2014-03-09,NEPSE,797.0,797.0,797.0,797.0,0.00000,0.00000,
31202,2014-03-06,NEPSE,806.0,806.0,806.0,806.0,0.00000,0.00000,
31127,2014-03-05,NEPSE,810.0,810.0,810.0,810.0,0.00000,0.00000,
31056,2014-03-04,NEPSE,800.0,800.0,800.0,800.0,0.00000,0.00000,
30990,2014-03-03,NEPSE,811.0,811.0,811.0,811.0,0.00000,0.00000,
30920,2014-02-26,NEPSE,826.0,826.0,826.0,826.0,0.00000,0.00000,
30846,2014-02-25,NEPSE,829.0,829.0,829.0,829.0,0.00000,0.00000,
30775,2014-02-24,NEPSE,830.0,830.0,830.0,830.0,0.00000,0.00000,
30702,2014-02-23,NEPSE,832.0,832.0,832.0,832.0,0.00000,0.00000,
30626,2014-02-20,NEPSE,823.0,823.0,823.0,823.0,0.00000,0.00000,
30551,2014-02-18,NEPSE,815.0,815.0,815.0,815.0,0.00000,0.00000,
30476,2014-02-17,NEPSE,804.0,804.0,804.0,804.0,0.00000,0.00000,
30404,2014-02-16,NEPSE,801.0,801.0,801.0,801.0,0.00000,0.00000,
30331,2014-02-13,NEPSE,803.0,803.0,803.0,803.0,0.00000,0.00000,
30258,2014-02-12,NEPSE,798.0,798.0,798.0,798.0,0.00000,0.00000,
30181,2014-02-11,NEPSE,797.0,797.0,797.0,797.0,0.00000,0.00000,
30108,2014-02-10,NEPSE,803.0,803.0,803.0,803.0,0.00000,0.00000,
30036,2014-02-09,NEPSE,784.0,784.0,784.0,784.0,0.00000,0.00000,
29960,2014-02-06,NEPSE,786.0,786.0,786.0,786.0,0.00000,0.00000,
29886,2014-02-05,NEPSE,781.0,781.0,781.0,781.0,0.00000,0.00000,
29815,2014-02-04,NEPSE,775.0,775.0,775.0,775.0,0.00000,0.00000,
29752,2014-02-03,NEPSE,770.0,770.0,770.0,770.0,0.00000,0.00000,
29677,2014-02-02,NEPSE,776.0,776.0,776.0,776.0,0.00000,0.00000,
29605,2014-01-29,NEPSE,781.0,781.0,781.0,781.0,0.00000,0.00000,
29532,2014-01-28,NEPSE,782.0,782.0,782.0,782.0,0.00000,0.00000,
29463,2014-01-27,NEPSE,780.0,780.0,780.0,780.0,0.00000,0.00000,
29393,2014-01-26,NEPSE,784.0,784.0,784.0,784.0,0.00000,0.00000,
29319,2014-01-23,NEPSE,786.0,786.0,786.0,786.0,0.00000,0.00000,
29246,2014-01-22,NEPSE,784.0,784.0,784.0,784.0,0.00000,0.00000,
29173,2014-01-21,NEPSE,785.0,785.0,785.0,785.0,0.00000,0.00000,
29096,2014-01-20,NEPSE,790.0,790.0,790.0,790.0,0.00000,0.00000,
29029,2014-01-19,NEPSE,795.0,795.0,795.0,795.0,0.00000,0.00000,
28963,2014-01-16,NEPSE,795.0,795.0,795.0,795.0,0.00000,0.00000,
28895,2014-01-14,NEPSE,787.0,787.0,787.0,787.0,0.00000,0.00000,
28823,2014-01-13,NEPSE,782.0,782.0,782.0,782.0,0.00000,0.00000,
28751,2014-01-12,NEPSE,782.0,782.0,782.0,782.0,0.00000,0.00000,
28684,2014-01-09,NEPSE,773.0,773.0,773.0,773.0,0.00000,0.00000,
28618,2014-01-08,NEPSE,772.0,772.0,772.0,772.0,0.00000,0.00000,
28552,2014-01-07,NEPSE,762.0,762.0,762.0,762.0,0.00000,0.00000,
28485,2014-01-06,NEPSE,757.0,757.0,757.0,757.0,0.00000,0.00000,
28416,2014-01-05,NEPSE,758.0,758.0,758.0,758.0,0.00000,0.00000,
28352,2014-01-02,NEPSE,764.0,764.0,764.0,764.0,0.00000,0.00000,
28289,2014-01-01,NEPSE,754.0,754.0,754.0,754.0,0.00000,0.00000,
28227,2013-12-31,NEPSE,771.0,771.0,771.0,771.0,0.00000,0.00000,
28163,2013-12-29,NEPSE,780.0,780.0,780.0,780.0,0.00000,0.00000,
28093,2013-12-26,NEPSE,787.0,787.0,787.0,787.0,0.00000,0.00000,
28030,2013-12-24,NEPSE,777.0,777.0,777.0,777.0,0.00000,0.00000,
27963,2013-12-23,NEPSE,769.0,769.0,769.0,769.0,0.00000,0.00000,
27895,2013-12-22,NEPSE,795.0,795.0,795.0,795.0,0.00000,0.00000,
27825,2013-12-19,NEPSE,806.0,806.0,806.0,806.0,0.00000,0.00000,
27762,2013-12-18,NEPSE,807.0,807.0,807.0,807.0,0.00000,0.00000,
27703,2013-12-16,NEPSE,771.0,771.0,771.0,771.0,0.00000,0.00000,
27638,2013-12-15,NEPSE,733.0,733.0,733.0,733.0,0.00000,0.00000,
27568,2013-12-12,NEPSE,714.0,714.0,714.0,714.0,0.00000,0.00000,
27495,2013-12-11,NEPSE,711.0,711.0,711.0,711.0,0.00000,0.00000,
27421,2013-12-10,NEPSE,700.0,700.0,700.0,700.0,0.00000,0.00000,
27353,2013-12-09,NEPSE,704.0,704.0,704.0,704.0,0.00000,0.00000,
27281,2013-12-08,NEPSE,702.0,702.0,702.0,702.0,0.00000,0.00000,
27204,2013-12-05,NEPSE,707.0,707.0,707.0,707.0,0.00000,0.00000,
27132,2013-12-04,NEPSE,701.0,701.0,701.0,701.0,0.00000,0.00000,
27062,2013-12-03,NEPSE,678.0,678.0,678.0,678.0,0.00000,0.00000,
26987,2013-12-02,NEPSE,662.0,662.0,662.0,662.0,0.00000,0.00000,
26914,2013-12-01,NEPSE,652.0,652.0,652.0,652.0,0.00000,0.00000,
26845,2013-11-28,NEPSE,644.0,644.0,644.0,644.0,0.00000,0.00000,
26777,2013-11-27,NEPSE,647.0,647.0,647.0,647.0,0.00000,0.00000,
26708,2013-11-26,NEPSE,649.0,649.0,649.0,649.0,0.00000,0.00000,
26643,2013-11-25,NEPSE,648.0,648.0,648.0,648.0,0.00000,0.00000,
26574,2013-11-24,NEPSE,657.0,657.0,657.0,657.0,0.00000,0.00000,
26514,2013-11-21,NEPSE,634.0,634.0,634.0,634.0,0.00000,0.00000,
26454,2013-11-14,NEPSE,600.0,600.0,600.0,600.0,0.00000,0.00000,
26386,2013-11-13,NEPSE,600.0,600.0,600.0,600.0,0.00000,0.00000,
26322,2013-11-12,NEPSE,598.0,598.0,598.0,598.0,0.00000,0.00000,
26258,2013-11-11,NEPSE,591.0,591.0,591.0,591.0,0.00000,0.00000,
26200,2013-11-10,NEPSE,580.0,580.0,580.0,580.0,0.00000,0.00000,
26144,2013-11-07,NEPSE,579.0,579.0,579.0,579.0,0.00000,0.00000,
26078,2013-11-06,NEPSE,579.0,579.0,579.0,579.0,0.00000,0.00000,
26020,2013-10-31,NEPSE,579.0,579.0,579.0,579.0,0.00000,0.00000,
25956,2013-10-30,NEPSE,579.0,579.0,579.0,579.0,0.00000,0.00000,
25885,2013-10-29,NEPSE,576.0,576.0,576.0,576.0,0.00000,0.00000,
25817,2013-10-28,NEPSE,575.0,575.0,575.0,575.0,0.00000,0.00000,
25757,2013-10-27,NEPSE,578.0,578.0,578.0,578.0,0.00000,0.00000,
25687,2013-10-24,NEPSE,580.0,580.0,580.0,580.0,0.00000,0.00000,
25622,2013-10-23,NEPSE,581.0,581.0,581.0,581.0,0.00000,0.00000,
25557,2013-10-22,NEPSE,582.0,582.0,582.0,582.0,0.00000,0.00000,
25491,2013-10-21,NEPSE,588.0,588.0,588.0,588.0,0.00000,0.00000,
25428,2013-10-20,NEPSE,584.0,584.0,584.0,584.0,0.00000,0.00000,
25372,2013-10-17,NEPSE,572.0,572.0,572.0,572.0,0.00000,0.00000,
25315,2013-10-10,NEPSE,567.0,567.0,567.0,567.0,0.00000,0.00000,
25252,2013-10-09,NEPSE,560.0,560.0,560.0,560.0,0.00000,0.00000,
25192,2013-10-08,NEPSE,557.0,557.0,557.0,557.0,0.00000,0.00000,
25129,2013-10-07,NEPSE,556.0,556.0,556.0,556.0,0.00000,0.00000,
25067,2013-10-06,NEPSE,552.0,552.0,552.0,552.0,0.00000,0.00000,
25002,2013-10-03,NEPSE,545.0,545.0,545.0,545.0,0.00000,0.00000,
24941,2013-10-02,NEPSE,543.0,543.0,543.0,543.0,0.00000,0.00000,
24876,2013-10-01,NEPSE,542.0,542.0,542.0,542.0,0.00000,0.00000,
24809,2013-09-30,NEPSE,542.0,542.0,542.0,542.0,0.00000,0.00000,
24747,2013-09-29,NEPSE,542.0,542.0,542.0,542.0,0.00000,0.00000,
24683,2013-09-26,NEPSE,542.0,542.0,542.0,542.0,0.00000,0.00000,
24617,2013-09-25,NEPSE,543.0,543.0,543.0,543.0,0.00000,0.00000,
24553,2013-09-24,NEPSE,542.0,542.0,542.0,542.0,0.00000,0.00000,
24488,2013-09-23,NEPSE,538.0,538.0,538.0,538.0,0.00000,0.00000,
24421,2013-09-22,NEPSE,542.0,542.0,542.0,542.0,0.00000,0.00000,
24347,2013-09-19,NEPSE,549.0,549.0,549.0,549.0,0.00000,0.00000,
24275,2013-09-17,NEPSE,552.0,552.0,552.0,552.0,0.00000,0.00000,
24204,2013-09-16,NEPSE,552.0,552.0,552.0,552.0,0.00000,0.00000,
24135,2013-09-15,NEPSE,550.0,550.0,550.0,550.0,0.00000,0.00000,
24069,2013-09-12,NEPSE,550.0,550.0,550.0,550.0,0.00000,0.00000,
24000,2013-09-11,NEPSE,548.0,548.0,548.0,548.0,0.00000,0.00000,
23924,2013-09-10,NEPSE,548.0,548.0,548.0,548.0,0.00000,0.00000,
23853,2013-09-09,NEPSE,552.0,552.0,552.0,552.0,0.00000,0.00000,
23785,2013-09-08,NEPSE,552.0,552.0,552.0,552.0,0.00000,0.00000,
23719,2013-09-05,NEPSE,546.0,546.0,546.0,546.0,0.00000,0.00000,
23652,2013-09-04,NEPSE,546.0,546.0,546.0,546.0,0.00000,0.00000,
23577,2013-09-03,NEPSE,548.0,548.0,548.0,548.0,0.00000,0.00000,
23503,2013-09-02,NEPSE,550.0,550.0,550.0,550.0,0.00000,0.00000,
23429,2013-09-01,NEPSE,552.0,552.0,552.0,552.0,0.00000,0.00000,
23357,2013-08-29,NEPSE,551.0,551.0,551.0,551.0,0.00000,0.00000,
23286,2013-08-27,NEPSE,552.0,552.0,552.0,552.0,0.00000,0.00000,
23211,2013-08-26,NEPSE,547.0,547.0,547.0,547.0,0.00000,0.00000,
23139,2013-08-25,NEPSE,548.0,548.0,548.0,548.0,0.00000,0.00000,
23067,2013-08-20,NEPSE,548.0,548.0,548.0,548.0,0.00000,0.00000,
22994,2013-08-19,NEPSE,544.0,544.0,544.0,544.0,0.00000,0.00000,
22922,2013-08-18,NEPSE,540.0,540.0,540.0,540.0,0.00000,0.00000,
22853,2013-08-15,NEPSE,536.0,536.0,536.0,536.0,0.00000,0.00000,
22781,2013-08-14,NEPSE,537.0,537.0,537.0,537.0,0.00000,0.00000,
22716,2013-08-13,NEPSE,538.0,538.0,538.0,538.0,0.00000,0.00000,
22647,2013-08-12,NEPSE,539.0,539.0,539.0,539.0,0.00000,0.00000,
22577,2013-08-11,NEPSE,539.0,539.0,539.0,539.0,0.00000,0.00000,
22507,2013-08-08,NEPSE,543.0,543.0,543.0,543.0,0.00000,0.00000,
22439,2013-08-07,NEPSE,542.0,542.0,542.0,542.0,0.00000,0.00000,
22370,2013-08-06,NEPSE,543.0,543.0,543.0,543.0,0.00000,0.00000,
22302,2013-08-05,NEPSE,541.0,541.0,541.0,541.0,0.00000,0.00000,
22235,2013-08-04,NEPSE,547.0,547.0,547.0,547.0,0.00000,0.00000,
22162,2013-08-01,NEPSE,547.0,547.0,547.0,547.0,0.00000,0.00000,
22093,2013-07-31,NEPSE,548.0,548.0,548.0,548.0,0.00000,0.00000,
22025,2013-07-30,NEPSE,546.0,546.0,546.0,546.0,0.00000,0.00000,
21958,2013-07-29,NEPSE,539.0,539.0,539.0,539.0,0.00000,0.00000,
21894,2013-07-28,NEPSE,534.0,534.0,534.0,534.0,0.00000,0.00000,
21834,2013-07-25,NEPSE,529.0,529.0,529.0,529.0,0.00000,0.00000,
21772,2013-07-24,NEPSE,530.0,530.0,530.0,530.0,0.00000,0.00000,
21709,2013-07-23,NEPSE,533.0,533.0,533.0,533.0,0.00000,0.00000,
21648,2013-07-22,NEPSE,533.0,533.0,533.0,533.0,0.00000,0.00000,
21585,2013-07-21,NEPSE,536.0,536.0,536.0,536.0,0.00000,0.00000,
21533,2013-07-18,NEPSE,522.0,522.0,522.0,522.0,0.00000,0.00000,
21473,2013-07-17,NEPSE,512.0,512.0,512.0,512.0,0.00000,0.00000,
21421,2013-07-16,NEPSE,509.0,509.0,509.0,509.0,0.00000,0.00000,
21362,2013-07-15,NEPSE,518.0,518.0,518.0,518.0,0.00000,0.00000,
21305,2013-07-14,NEPSE,511.0,511.0,511.0,511.0,0.00000,0.00000,
21247,2013-07-11,NEPSE,506.0,506.0,506.0,506.0,0.00000,0.00000,
21187,2013-07-10,NEPSE,505.0,505.0,505.0,505.0,0.00000,0.00000,
21131,2013-07-09,NEPSE,506.0,506.0,506.0,506.0,0.00000,0.00000,
21068,2013-07-08,NEPSE,501.0,501.0,501.0,501.0,0.00000,0.00000,
21003,2013-07-07,NEPSE,494.0,494.0,494.0,494.0,0.00000,0.00000,
20942,2013-07-04,NEPSE,494.0,494.0,494.0,494.0,0.00000,0.00000,
20880,2013-07-03,NEPSE,494.0,494.0,494.0,494.0,0.00000,0.00000,
20821,2013-07-02,NEPSE,494.0,494.0,494.0,494.0,0.00000,0.00000,
20760,2013-07-01,NEPSE,494.0,494.0,494.0,494.0,0.00000,0.00000,
20705,2013-06-30,NEPSE,493.0,493.0,493.0,493.0,0.00000,0.00000,
20650,2013-06-27,NEPSE,496.0,496.0,496.0,496.0,0.00000,0.00000,
20595,2013-06-26,NEPSE,498.0,498.0,498.0,498.0,0.00000,0.00000,
20538,2013-06-25,NEPSE,494.0,494.0,494.0,494.0,0.00000,0.00000,
20485,2013-06-24,NEPSE,489.0,489.0,489.0,489.0,0.00000,0.00000,
20430,2013-06-23,NEPSE,488.0,488.0,488.0,488.0,0.00000,0.00000,
20378,2013-06-20,NEPSE,488.0,488.0,488.0,488.0,0.00000,0.00000,
20324,2013-06-19,NEPSE,490.0,490.0,490.0,490.0,0.00000,0.00000,
20267,2013-06-18,NEPSE,491.0,491.0,491.0,491.0,0.00000,0.00000,
20218,2013-06-17,NEPSE,493.0,493.0,493.0,493.0,0.00000,0.00000,
20165,2013-06-16,NEPSE,495.0,495.0,495.0,495.0,0.00000,0.00000,
20116,2013-06-13,NEPSE,494.0,494.0,494.0,494.0,0.00000,0.00000,
20061,2013-06-12,NEPSE,495.0,495.0,495.0,495.0,0.00000,0.00000,
20011,2013-06-11,NEPSE,496.0,496.0,496.0,496.0,0.00000,0.00000,
19956,2013-06-10,NEPSE,496.0,496.0,496.0,496.0,0.00000,0.00000,
19901,2013-06-09,NEPSE,497.0,497.0,497.0,497.0,0.00000,0.00000,
19850,2013-06-06,NEPSE,498.0,498.0,498.0,498.0,0.00000,0.00000,
19796,2013-06-05,NEPSE,498.0,498.0,498.0,498.0,0.00000,0.00000,
19740,2013-06-04,NEPSE,498.0,498.0,498.0,498.0,0.00000,0.00000,
19679,2013-06-03,NEPSE,499.0,499.0,499.0,499.0,0.00000,0.00000,
19624,2013-06-02,NEPSE,497.0,497.0,497.0,497.0,0.00000,0.00000,
19561,2013-05-30,NEPSE,500.0,500.0,500.0,500.0,0.00000,0.00000,
19505,2013-05-28,NEPSE,501.0,501.0,501.0,501.0,0.00000,0.00000,
19449,2013-05-27,NEPSE,504.0,504.0,504.0,504.0,0.00000,0.00000,
19393,2013-05-26,NEPSE,499.0,499.0,499.0,499.0,0.00000,0.00000,
19340,2013-05-23,NEPSE,497.0,497.0,497.0,497.0,0.00000,0.00000,
19282,2013-05-22,NEPSE,499.0,499.0,499.0,499.0,0.00000,0.00000,
19230,2013-05-21,NEPSE,500.0,500.0,500.0,500.0,0.00000,0.00000,
19174,2013-05-20,NEPSE,497.0,497.0,497.0,497.0,0.00000,0.00000,
19121,2013-05-19,NEPSE,498.0,498.0,498.0,498.0,0.00000,0.00000,
19072,2013-05-16,NEPSE,500.0,500.0,500.0,500.0,0.00000,0.00000,
19027,2013-05-15,NEPSE,494.0,494.0,494.0,494.0,0.00000,0.00000,
18975,2013-05-14,NEPSE,491.0,491.0,491.0,491.0,0.00000,0.00000,
18921,2013-05-13,NEPSE,489.0,489.0,489.0,489.0,0.00000,0.00000,
18870,2013-05-12,NEPSE,483.0,483.0,483.0,483.0,0.00000,0.00000,
18813,2013-05-09,NEPSE,486.0,486.0,486.0,486.0,0.00000,0.00000,
18757,2013-05-08,NEPSE,486.0,486.0,486.0,486.0,0.00000,0.00000,
18707,2013-05-07,NEPSE,490.0,490.0,490.0,490.0,0.00000,0.00000,
18656,2013-05-06,NEPSE,482.0,482.0,482.0,482.0,0.00000,0.00000,
18612,2013-05-05,NEPSE,488.0,488.0,488.0,488.0,0.00000,0.00000,
18560,2013-05-02,NEPSE,493.0,493.0,493.0,493.0,0.00000,0.00000,
18507,2013-04-30,NEPSE,501.0,501.0,501.0,501.0,0.00000,0.00000,
18449,2013-04-29,NEPSE,502.0,502.0,502.0,502.0,0.00000,0.00000,
18395,2013-04-28,NEPSE,505.0,505.0,505.0,505.0,0.00000,0.00000,
18341,2013-04-25,NEPSE,508.0,508.0,508.0,508.0,0.00000,0.00000,
18286,2013-04-23,NEPSE,509.0,509.0,509.0,509.0,0.00000,0.00000,
18233,2013-04-22,NEPSE,504.0,504.0,504.0,504.0,0.00000,0.00000,
18183,2013-04-21,NEPSE,514.0,514.0,514.0,514.0,0.00000,0.00000,
18128,2013-04-18,NEPSE,519.0,519.0,519.0,519.0,0.00000,0.00000,
18073,2013-04-17,NEPSE,519.0,519.0,519.0,519.0,0.00000,0.00000,
18023,2013-04-16,NEPSE,521.0,521.0,521.0,521.0,0.00000,0.00000,
17970,2013-04-15,NEPSE,521.0,521.0,521.0,521.0,0.00000,0.00000,
17913,2013-04-11,NEPSE,523.0,523.0,523.0,523.0,0.00000,0.00000,
17855,2013-04-09,NEPSE,519.0,519.0,519.0,519.0,0.00000,0.00000,
17799,2013-04-08,NEPSE,515.0,515.0,515.0,515.0,0.00000,0.00000,
17745,2013-04-07,NEPSE,516.0,516.0,516.0,516.0,0.00000,0.00000,
17687,2013-04-04,NEPSE,513.0,513.0,513.0,513.0,0.00000,0.00000,
17635,2013-04-03,NEPSE,518.0,518.0,518.0,518.0,0.00000,0.00000,
17585,2013-04-02,NEPSE,519.0,519.0,519.0,519.0,0.00000,0.00000,
17530,2013-04-01,NEPSE,514.0,514.0,514.0,514.0,0.00000,0.00000,
17475,2013-03-31,NEPSE,511.0,511.0,511.0,511.0,0.00000,0.00000,
17423,2013-03-28,NEPSE,519.0,519.0,519.0,519.0,0.00000,0.00000,
17373,2013-03-27,NEPSE,521.0,521.0,521.0,521.0,0.00000,0.00000,
17323,2013-03-25,NEPSE,522.0,522.0,522.0,522.0,0.00000,0.00000,
17272,2013-03-24,NEPSE,520.0,520.0,520.0,520.0,0.00000,0.00000,
17219,2013-03-21,NEPSE,528.0,528.0,528.0,528.0,0.00000,0.00000,
17164,2013-03-20,NEPSE,528.0,528.0,528.0,528.0,0.00000,0.00000,
17107,2013-03-19,NEPSE,532.0,532.0,532.0,532.0,0.00000,0.00000,
17053,2013-03-18,NEPSE,531.0,531.0,531.0,531.0,0.00000,0.00000,
16999,2013-03-17,NEPSE,535.0,535.0,535.0,535.0,0.00000,0.00000,
16948,2013-03-14,NEPSE,548.0,548.0,548.0,548.0,0.00000,0.00000,
16893,2013-03-13,NEPSE,546.0,546.0,546.0,546.0,0.00000,0.00000,
16835,2013-03-11,NEPSE,540.0,540.0,540.0,540.0,0.00000,0.00000,
16778,2013-03-07,NEPSE,539.0,539.0,539.0,539.0,0.00000,0.00000,
16723,2013-03-06,NEPSE,541.0,541.0,541.0,541.0,0.00000,0.00000,
16672,2013-03-05,NEPSE,538.0,538.0,538.0,538.0,0.00000,0.00000,
16619,2013-03-04,NEPSE,541.0,541.0,541.0,541.0,0.00000,0.00000,
16566,2013-03-03,NEPSE,542.0,542.0,542.0,542.0,0.00000,0.00000,
16515,2013-02-28,NEPSE,542.0,542.0,542.0,542.0,0.00000,0.00000,
16465,2013-02-27,NEPSE,540.0,540.0,540.0,540.0,0.00000,0.00000,
16414,2013-02-26,NEPSE,546.0,546.0,546.0,546.0,0.00000,0.00000,
16364,2013-02-25,NEPSE,544.0,544.0,544.0,544.0,0.00000,0.00000,
16309,2013-02-24,NEPSE,539.0,539.0,539.0,539.0,0.00000,0.00000,
16253,2013-02-21,NEPSE,544.0,544.0,544.0,544.0,0.00000,0.00000,
16196,2013-02-20,NEPSE,539.0,539.0,539.0,539.0,0.00000,0.00000,
16141,2013-02-19,NEPSE,549.0,549.0,549.0,549.0,0.00000,0.00000,
16093,2013-02-17,NEPSE,556.0,556.0,556.0,556.0,0.00000,0.00000,
16043,2013-02-14,NEPSE,530.0,530.0,530.0,530.0,0.00000,0.00000,
15985,2013-02-13,NEPSE,527.0,527.0,527.0,527.0,0.00000,0.00000,
15925,2013-02-12,NEPSE,533.0,533.0,533.0,533.0,0.00000,0.00000,
15868,2013-02-10,NEPSE,515.0,515.0,515.0,515.0,0.00000,0.00000,
15813,2013-02-07,NEPSE,513.0,513.0,513.0,513.0,0.00000,0.00000,
15764,2013-02-06,NEPSE,513.0,513.0,513.0,513.0,0.00000,0.00000,
15711,2013-02-05,NEPSE,515.0,515.0,515.0,515.0,0.00000,0.00000,
15652,2013-02-04,NEPSE,517.0,517.0,517.0,517.0,0.00000,0.00000,
15597,2013-02-03,NEPSE,516.0,516.0,516.0,516.0,0.00000,0.00000,
15539,2013-01-31,NEPSE,511.0,511.0,511.0,511.0,0.00000,0.00000,
15486,2013-01-30,NEPSE,512.0,512.0,512.0,512.0,0.00000,0.00000,
15430,2013-01-28,NEPSE,514.0,514.0,514.0,514.0,0.00000,0.00000,
15378,2013-01-27,NEPSE,514.0,514.0,514.0,514.0,0.00000,0.00000,
15321,2013-01-24,NEPSE,514.0,514.0,514.0,514.0,0.00000,0.00000,
15265,2013-01-23,NEPSE,517.0,517.0,517.0,517.0,0.00000,0.00000,
15209,2013-01-22,NEPSE,523.0,523.0,523.0,523.0,0.00000,0.00000,
15156,2013-01-21,NEPSE,518.0,518.0,518.0,518.0,0.00000,0.00000,
15103,2013-01-20,NEPSE,508.0,508.0,508.0,508.0,0.00000,0.00000,
15051,2013-01-17,NEPSE,521.0,521.0,521.0,521.0,0.00000,0.00000,
14996,2013-01-16,NEPSE,528.0,528.0,528.0,528.0,0.00000,0.00000,
14944,2013-01-15,NEPSE,530.0,530.0,530.0,530.0,0.00000,0.00000,
14891,2013-01-13,NEPSE,530.0,530.0,530.0,530.0,0.00000,0.00000,
14838,2013-01-10,NEPSE,529.0,529.0,529.0,529.0,0.00000,0.00000,
14791,2013-01-09,NEPSE,525.0,525.0,525.0,525.0,0.00000,0.00000,
14741,2013-01-08,NEPSE,529.0,529.0,529.0,529.0,0.00000,0.00000,
14694,2013-01-07,NEPSE,529.0,529.0,529.0,529.0,0.00000,0.00000,
